(I ==> ~H) & ~F & (I ==> ~H) & (F & I) & (F & I) & (F & I) . What is ~G ?	(I ==> ~H) & ~F & (F & I) . What is ~G ?	(I ==> ~H) & ~F & (F & I)	Contradictory
(~G ^ D) & (H ==> ~G) & ~I & ~I . What is ~I ?	(~G ^ D) & (H ==> ~G) & ~I . What is ~I ?	(~G ^ D) & (H ==> ~G) & ~I	True
~A & ~A & ~A . What is ~A ?	~A . What is ~A ?	~A	True
~E . What is ~E ?	~E . What is ~E ?	~E	True
(~I ==> J) & ~A & (A | ~F) & C & (J <=> ~C) & ~A & (A | ~F) . What is J ?	(~I ==> J) & ~A & (A | ~F) & C & (J <=> ~C) . What is J ?	(~I ==> J) & ~A & (A | ~F) & C & (J <=> ~C)	False
(~C <=> J) & ~C & ~C & ~C . What is J ?	(~C <=> J) & ~C . What is J ?	(~C <=> J) & ~C	True
~H . What is ~H ?	~H . What is ~H ?	~H	True
(~C & ~I) & (A ==> ~E) & ~A & (~C & ~I) & (A ==> ~E) & (~C & ~I) . What is C ?	(~C & ~I) & (A ==> ~E) & ~A . What is C ?	(~C & ~I) & (A ==> ~E) & ~A	False
D . What is E ?	D . What is E ?	D	Unknown HELP!
I & (~F & ~D) & I & (B ^ ~H) & (~E | ~F) & (~F & ~D) & (B ^ ~H) & (B ^ ~H) & (~F & ~D) & (~E | ~F) & (~E | ~F) . What is ~D ?	I & (~F & ~D) & (B ^ ~H) & (~E | ~F) . What is ~D ?	I & (~F & ~D) & (B ^ ~H) & (~E | ~F)	True
(E ==> A) & (E ==> A) & (E ==> A) & ~J & ~J & ~J . What is ~J ?	(E ==> A) & ~J . What is ~J ?	(E ==> A) & ~J	True
D . What is ~F ?	D . What is ~F ?	D	Unknown HELP!
(D <=> ~E) & (D <=> ~E) & (D <=> ~E) & (C | D) . What is A ?	(D <=> ~E) & (C | D) . What is A ?	(D <=> ~E) & (C | D)	Unknown HELP!
(~H & ~J) & (~H & ~J) & (B ^ G) & (G ^ ~H) & (G ^ ~H) & (B ^ G) . What is G ?	(~H & ~J) & (B ^ G) & (G ^ ~H) . What is G ?	(~H & ~J) & (B ^ G) & (G ^ ~H)	False
(~J & ~A) & I & (~A | ~C) & (~J & ~A) & (~A | ~C) & (~C ==> ~G) & (I <=> B) & ~A & (~J & ~A) & (~C ==> ~G) & ~A & ~A & (~C ==> ~G) . What is J ?	(~J & ~A) & I & (~A | ~C) & (~C ==> ~G) & (I <=> B) & ~A . What is J ?	(~J & ~A) & I & (~A | ~C) & (~C ==> ~G) & (I <=> B) & ~A	False
(C <=> ~J) & (D ==> C) & (~H & D) & G & (D ==> C) . What is G ?	(C <=> ~J) & (D ==> C) & (~H & D) & G . What is G ?	(C <=> ~J) & (D ==> C) & (~H & D) & G	True
(G <=> ~B) & (G <=> ~B) & (J ^ A) & (J ^ A) & (G <=> ~B) & E & B & E & (J ^ A) & E . What is ~E ?	(G <=> ~B) & (J ^ A) & E & B . What is ~E ?	(G <=> ~B) & (J ^ A) & E & B	False
I & (~G <=> ~H) & (~G <=> ~H) & (~G <=> ~H) & (~I & ~A) & (~H ==> ~B) & (~I & ~A) & (~H ==> ~B) & (~J & ~G) & (~H ==> ~B) & I . What is ~H ?	I & (~G <=> ~H) & (~I & ~A) & (~H ==> ~B) & (~J & ~G) . What is ~H ?	I & (~G <=> ~H) & (~I & ~A) & (~H ==> ~B) & (~J & ~G)	Contradictory
 . What is E ?	 . What is E ?		Unknown HELP!
D & (J & D) & (~F <=> I) & (J & D) & (~F <=> I) & (J & D) & ~I & ~I & ~I . What is I ?	D & (J & D) & (~F <=> I) & ~I . What is I ?	D & (J & D) & (~F <=> I) & ~I	False
~F & ~F & ~F . What is F ?	~F . What is F ?	~F	False
J & J & J . What is ~J ?	J . What is ~J ?	J	False
(G & ~F) & (G & ~F) & (~A & G) & (~A & G) & (~A & G) . What is G ?	(G & ~F) & (~A & G) . What is G ?	(G & ~F) & (~A & G)	True
(~G & ~F) & (~A | E) & (~A | E) & (E | ~G) & (E | ~G) & (E | ~G) & I & I . What is ~F ?	(~G & ~F) & (~A | E) & (E | ~G) & I . What is ~F ?	(~G & ~F) & (~A | E) & (E | ~G) & I	True
F & F . What is ~F ?	F . What is ~F ?	F	False
(~D & ~A) . What is ~A ?	(~D & ~A) . What is ~A ?	(~D & ~A)	True
(~A ^ ~H) & (D & ~B) & (~A ^ ~H) & (D & ~B) & (D & ~B) & (~H <=> D) & (~H <=> D) . What is H ?	(~A ^ ~H) & (D & ~B) & (~H <=> D) . What is H ?	(~A ^ ~H) & (D & ~B) & (~H <=> D)	False
~J & ~J & (E & ~J) & (E & ~J) . What is ~J ?	~J & (E & ~J) . What is ~J ?	~J & (E & ~J)	True
(~D <=> ~B) & (A & ~D) & (A & ~D) & (~H | A) & (~H | A) . What is ~F ?	(~D <=> ~B) & (A & ~D) & (~H | A) . What is ~F ?	(~D <=> ~B) & (A & ~D) & (~H | A)	Unknown HELP!
H & H . What is ~H ?	H . What is ~H ?	H	False
(E ==> ~B) & (~D & A) & (E ==> ~B) & ~D & E & ~D & (~D & A) & ~D & (~D & A) & (E ==> ~B) & E & E . What is ~A ?	(E ==> ~B) & (~D & A) & ~D & E . What is ~A ?	(E ==> ~B) & (~D & A) & ~D & E	False
(F ==> ~B) & C & (~J | F) & (A ^ H) & (C ^ ~J) & (C ^ ~J) & (A ^ H) & (A ^ H) & (~J | F) & ~I & (~J | F) & (C ^ ~J) . What is B ?	(F ==> ~B) & C & (~J | F) & (A ^ H) & (C ^ ~J) & ~I . What is B ?	(F ==> ~B) & C & (~J | F) & (A ^ H) & (C ^ ~J) & ~I	False
(~A ^ ~G) & G & (B ==> ~A) & (~A ^ ~G) & (~A ^ ~G) & (B ==> ~A) & G . What is ~A ?	(~A ^ ~G) & G & (B ==> ~A) . What is ~A ?	(~A ^ ~G) & G & (B ==> ~A)	True
C . What is ~C ?	C . What is ~C ?	C	False
(~B & ~F) & G & (~F ^ C) & ~A & (~B & ~F) & (~B & ~F) & ~A & (~F ^ C) & (C & H) & G & (J ==> ~D) & (J ==> ~D) & G . What is C ?	(~B & ~F) & G & (~F ^ C) & ~A & (C & H) & (J ==> ~D) . What is C ?	(~B & ~F) & G & (~F ^ C) & ~A & (C & H) & (J ==> ~D)	Contradictory
~D & (~B | ~H) & (~B | ~H) . What is ~D ?	~D & (~B | ~H) . What is ~D ?	~D & (~B | ~H)	True
~D & ~D & ~D & (A | D) & (A | D) & (A | D) . What is A ?	~D & (A | D) . What is A ?	~D & (A | D)	True
(J | ~B) & (J | ~B) & J & (J | ~B) & (~E & J) & J . What is J ?	(J | ~B) & J & (~E & J) . What is J ?	(J | ~B) & J & (~E & J)	True
~F & (I <=> B) & ~F & (I <=> B) & (~H & ~A) & (B ==> ~H) & (B ==> ~H) & (B ==> ~H) & (~H & ~A) & (G ^ F) . What is ~A ?	~F & (I <=> B) & (~H & ~A) & (B ==> ~H) & (G ^ F) . What is ~A ?	~F & (I <=> B) & (~H & ~A) & (B ==> ~H) & (G ^ F)	True
F & F & (D ^ ~F) & F & (D ^ ~F) & (~F & E) & (~F & E) & (D ^ ~F) & (~F & E) . What is ~I ?	F & (D ^ ~F) & (~F & E) . What is ~I ?	F & (D ^ ~F) & (~F & E)	Contradictory
G & G & G . What is G ?	G . What is G ?	G	True
(G <=> A) & ~G & (G <=> A) & (E & G) . What is I ?	(G <=> A) & ~G & (E & G) . What is I ?	(G <=> A) & ~G & (E & G)	Contradictory
(H <=> ~D) & (F <=> B) & (B <=> H) & J & (B <=> H) . What is ~D ?	(H <=> ~D) & (F <=> B) & (B <=> H) & J . What is ~D ?	(H <=> ~D) & (F <=> B) & (B <=> H) & J	Unknown HELP!
~C & ~C & ~C . What is ~G ?	~C . What is ~G ?	~C	Unknown HELP!
(~B ==> ~E) & (~D ==> J) & ~D & ~D & (~G ==> ~B) & ~D & (~D ==> J) & (~D ==> J) . What is ~G ?	(~B ==> ~E) & (~D ==> J) & ~D & (~G ==> ~B) . What is ~G ?	(~B ==> ~E) & (~D ==> J) & ~D & (~G ==> ~B)	Unknown HELP!
(~J <=> F) & (~D & ~C) & (~C | ~J) & (~J <=> F) & (~J <=> F) . What is ~C ?	(~J <=> F) & (~D & ~C) & (~C | ~J) . What is ~C ?	(~J <=> F) & (~D & ~C) & (~C | ~J)	True
D & D & D . What is ~D ?	D . What is ~D ?	D	False
(~E ==> ~I) & E & ~A & ~A & E & (D <=> ~G) & E & (D <=> ~G) & (D <=> ~G) . What is G ?	(~E ==> ~I) & E & ~A & (D <=> ~G) . What is G ?	(~E ==> ~I) & E & ~A & (D <=> ~G)	Unknown HELP!
(~B & ~H) & (~B & ~H) & (~B & ~H) & E & (I ==> ~D) & (I ==> ~D) . What is B ?	(~B & ~H) & E & (I ==> ~D) . What is B ?	(~B & ~H) & E & (I ==> ~D)	False
(~D <=> ~G) & (~I | ~D) & (~J <=> ~I) & ~D & (~D <=> ~G) & (~J <=> ~I) . What is ~J ?	(~D <=> ~G) & (~I | ~D) & (~J <=> ~I) & ~D . What is ~J ?	(~D <=> ~G) & (~I | ~D) & (~J <=> ~I) & ~D	Unknown HELP!
(G ==> J) & J & J & E & J & (~C & ~F) & (~C & ~F) & (H ==> G) & E & (~C & ~F) . What is H ?	(G ==> J) & J & E & (~C & ~F) & (H ==> G) . What is H ?	(G ==> J) & J & E & (~C & ~F) & (H ==> G)	Unknown HELP!
D & ~B & (~C ^ J) & (~G & H) & (~G & H) & (~C ^ J) & D & (~C ^ J) & ~B & (B | ~G) & (B | ~G) . What is ~H ?	D & ~B & (~C ^ J) & (~G & H) & (B | ~G) . What is ~H ?	D & ~B & (~C ^ J) & (~G & H) & (B | ~G)	False
(D ==> ~C) & (~C | ~A) & (~C | ~A) & (D ==> ~C) & (D ==> ~C) & ~J & ~J & (E ==> I) & (~F & D) & ~I & ~I & ~J & (~F & D) . What is D ?	(D ==> ~C) & (~C | ~A) & ~J & (E ==> I) & (~F & D) & ~I . What is D ?	(D ==> ~C) & (~C | ~A) & ~J & (E ==> I) & (~F & D) & ~I	True
~F & ~F & ~F . What is I ?	~F . What is I ?	~F	Unknown HELP!
~E & (~E ==> B) & (B | H) & (B | H) . What is B ?	~E & (~E ==> B) & (B | H) . What is B ?	~E & (~E ==> B) & (B | H)	True
(I & ~B) & (I & ~B) . What is I ?	(I & ~B) . What is I ?	(I & ~B)	True
(F & ~G) & ~H & (I | B) & ~F & (I | B) & (F & ~G) & (F & ~G) & (I | B) . What is ~C ?	(F & ~G) & ~H & (I | B) & ~F . What is ~C ?	(F & ~G) & ~H & (I | B) & ~F	Contradictory
(J ^ H) & ~B & ~A & (~G ^ ~B) & ~A & ~A & (~G ^ ~B) . What is A ?	(J ^ H) & ~B & ~A & (~G ^ ~B) . What is A ?	(J ^ H) & ~B & ~A & (~G ^ ~B)	False
~D & H & (G & C) & (~J | H) & ~D & (~J | H) & H & (G & C) & ~D & H & (~J | H) . What is ~C ?	~D & H & (G & C) & (~J | H) . What is ~C ?	~D & H & (G & C) & (~J | H)	False
(~A ==> ~E) & (~A ==> ~E) & (F & D) & ~F & ~F & ~F & (~G & ~A) & (~G & ~A) & (~G & ~A) . What is A ?	(~A ==> ~E) & (F & D) & ~F & (~G & ~A) . What is A ?	(~A ==> ~E) & (F & D) & ~F & (~G & ~A)	Contradictory
A & A . What is ~A ?	A . What is ~A ?	A	False
(E & ~G) . What is ~G ?	(E & ~G) . What is ~G ?	(E & ~G)	True
(J | ~G) & (B ==> A) & (J | ~G) & (B ==> A) & (~G & ~I) & (~G & ~I) & (~G & ~I) & I & (J | ~G) & I & ~B & I & ~B . What is ~I ?	(J | ~G) & (B ==> A) & (~G & ~I) & I & ~B . What is ~I ?	(J | ~G) & (B ==> A) & (~G & ~I) & I & ~B	Contradictory
(~C & E) & (H <=> ~C) & B & (~D <=> B) & B & (J | H) & (~C & E) & ~G & (~D <=> B) & (~D <=> B) & B & (H <=> ~C) & ~G & (~C & E) . What is H ?	(~C & E) & (H <=> ~C) & B & (~D <=> B) & (J | H) & ~G . What is H ?	(~C & E) & (H <=> ~C) & B & (~D <=> B) & (J | H) & ~G	True
D . What is D ?	D . What is D ?	D	True
J & J & ~E & (J ==> G) & (J ==> G) & (J ==> G) & (~E <=> ~C) . What is ~B ?	J & ~E & (J ==> G) & (~E <=> ~C) . What is ~B ?	J & ~E & (J ==> G) & (~E <=> ~C)	Unknown HELP!
~H & (~D ==> ~G) & (~D ==> ~G) & (~G ==> H) & (~G ==> H) & ~H & ~H & (H & ~F) & (H & ~F) . What is J ?	~H & (~D ==> ~G) & (~G ==> H) & (H & ~F) . What is J ?	~H & (~D ==> ~G) & (~G ==> H) & (H & ~F)	Contradictory
A . What is A ?	A . What is A ?	A	True
~A & ~A & ~A . What is A ?	~A . What is A ?	~A	False
(~J & ~H) & (~H <=> A) & (~H <=> A) & (C <=> ~J) & (I | ~D) & ~D & ~C & ~D & (C <=> ~J) & (C <=> ~J) . What is H ?	(~J & ~H) & (~H <=> A) & (C <=> ~J) & (I | ~D) & ~D & ~C . What is H ?	(~J & ~H) & (~H <=> A) & (C <=> ~J) & (I | ~D) & ~D & ~C	Contradictory
H & H & (H ==> B) . What is ~H ?	H & (H ==> B) . What is ~H ?	H & (H ==> B)	False
E & E . What is E ?	E . What is E ?	E	True
(B ==> H) & E & (D ^ J) & (D ^ J) & (D ^ J) & E & E . What is ~I ?	(B ==> H) & E & (D ^ J) . What is ~I ?	(B ==> H) & E & (D ^ J)	Unknown HELP!
B & B & B . What is B ?	B . What is B ?	B	True
~I & ~I & (C <=> ~F) & ~C & (H & ~I) & (H & ~I) . What is F ?	~I & (C <=> ~F) & ~C & (H & ~I) . What is F ?	~I & (C <=> ~F) & ~C & (H & ~I)	True
(~F & ~H) & ~E & (A <=> ~F) & (~F & ~H) & (B ^ E) & (B ^ E) & (A <=> ~F) & (~F & ~H) & ~E & (A <=> ~F) & ~E . What is ~F ?	(~F & ~H) & ~E & (A <=> ~F) & (B ^ E) . What is ~F ?	(~F & ~H) & ~E & (A <=> ~F) & (B ^ E)	True
(~B | J) & (I & ~E) & (J | I) . What is ~B ?	(~B | J) & (I & ~E) & (J | I) . What is ~B ?	(~B | J) & (I & ~E) & (J | I)	Unknown HELP!
~E & ~E & (~C ==> H) & (~E | ~I) & (~C ==> H) & (H ^ ~E) & (~E | ~I) & (~E | ~I) & (H ^ ~E) & (H ^ ~E) . What is ~E ?	~E & (~C ==> H) & (~E | ~I) & (H ^ ~E) . What is ~E ?	~E & (~C ==> H) & (~E | ~I) & (H ^ ~E)	True
J & (~H ==> G) & (~H ==> G) & (I <=> ~J) & (~J ==> ~H) & (~J ==> ~H) & (~J ==> ~H) . What is ~J ?	J & (~H ==> G) & (I <=> ~J) & (~J ==> ~H) . What is ~J ?	J & (~H ==> G) & (I <=> ~J) & (~J ==> ~H)	False
(J & ~I) & (~H ==> J) & (~H ==> J) & (B ==> ~H) & (B ==> ~H) . What is ~J ?	(J & ~I) & (~H ==> J) & (B ==> ~H) . What is ~J ?	(J & ~I) & (~H ==> J) & (B ==> ~H)	False
B . What is ~B ?	B . What is ~B ?	B	False
(~F & ~I) & (~F & ~I) & G & G & G . What is I ?	(~F & ~I) & G . What is I ?	(~F & ~I) & G	False
(~B ==> ~I) & (A & ~B) & (A & ~B) . What is I ?	(~B ==> ~I) & (A & ~B) . What is I ?	(~B ==> ~I) & (A & ~B)	False
G & G . What is ~H ?	G . What is ~H ?	G	Unknown HELP!
(H & ~F) & (J ^ H) & (I ==> D) & ~A & (I ==> D) & ~A & (I ==> D) . What is ~H ?	(H & ~F) & (J ^ H) & (I ==> D) & ~A . What is ~H ?	(H & ~F) & (J ^ H) & (I ==> D) & ~A	False
(~F <=> ~I) & (H & ~A) & (H & ~A) & (~I ==> H) & (~I ==> H) & (~I ==> H) . What is A ?	(~F <=> ~I) & (H & ~A) & (~I ==> H) . What is A ?	(~F <=> ~I) & (H & ~A) & (~I ==> H)	False
D & (E & F) & (A ^ I) & (E & F) & (E & F) & ~H & D & ~H & (A ^ I) . What is C ?	D & (E & F) & (A ^ I) & ~H . What is C ?	D & (E & F) & (A ^ I) & ~H	Unknown HELP!
(~B & D) & (~G <=> ~I) & ~E & (~G <=> ~I) & ~G & (~H ==> ~G) & ~G & (~H ==> ~G) & ~G & (~H ==> ~G) . What is ~G ?	(~B & D) & (~G <=> ~I) & ~E & ~G & (~H ==> ~G) . What is ~G ?	(~B & D) & (~G <=> ~I) & ~E & ~G & (~H ==> ~G)	True
(J <=> E) & (J <=> E) & (E & D) & (~B <=> I) & (E & D) & ~I & (A & J) & (~B <=> I) & (~B <=> I) . What is ~J ?	(J <=> E) & (E & D) & (~B <=> I) & ~I & (A & J) . What is ~J ?	(J <=> E) & (E & D) & (~B <=> I) & ~I & (A & J)	False
(~I & ~D) & (~I & ~D) . What is ~I ?	(~I & ~D) . What is ~I ?	(~I & ~D)	True
(~C & ~F) & ~E & (~F ==> J) & (G ==> D) & ~E & (~F ==> J) & (~C & ~F) & (~F ==> J) & (H ==> ~C) & ~E & (H ==> ~C) & (~C & ~F) & (G ==> D) . What is ~C ?	(~C & ~F) & ~E & (~F ==> J) & (G ==> D) & (H ==> ~C) . What is ~C ?	(~C & ~F) & ~E & (~F ==> J) & (G ==> D) & (H ==> ~C)	True
F . What is F ?	F . What is F ?	F	True
(I ==> ~G) & (~F <=> I) & (~F <=> I) & (~G & B) & (~G & B) & (~G & B) . What is ~G ?	(I ==> ~G) & (~F <=> I) & (~G & B) . What is ~G ?	(I ==> ~G) & (~F <=> I) & (~G & B)	True
(~D ^ ~E) & (~D ^ ~E) & E . What is ~D ?	(~D ^ ~E) & E . What is ~D ?	(~D ^ ~E) & E	True
~C . What is ~C ?	~C . What is ~C ?	~C	True
(~J & ~C) & (~J & ~C) & (~C ==> ~D) & (~C ==> ~D) & (~C ==> ~D) . What is D ?	(~J & ~C) & (~C ==> ~D) . What is D ?	(~J & ~C) & (~C ==> ~D)	False
(F ^ B) & J & (B & J) & (B & J) & J & J & (B & J) . What is B ?	(F ^ B) & J & (B & J) . What is B ?	(F ^ B) & J & (B & J)	True
(~A ==> D) & F & (~B & ~A) & (~A ==> D) & F & (C | ~F) & (~A ==> D) & F . What is D ?	(~A ==> D) & F & (~B & ~A) & (C | ~F) . What is D ?	(~A ==> D) & F & (~B & ~A) & (C | ~F)	True
(~D ==> F) & D & (J ^ ~B) & (~B <=> ~D) & H & (H | A) & D & (~B <=> ~D) & D & (~D ==> F) & (~B <=> ~D) . What is B ?	(~D ==> F) & D & (J ^ ~B) & (~B <=> ~D) & H & (H | A) . What is B ?	(~D ==> F) & D & (J ^ ~B) & (~B <=> ~D) & H & (H | A)	True
B & (~G ^ ~H) & (~J ^ ~G) & B & ~I & (F ==> D) & (~J ^ ~G) & (~G ^ ~H) & (~J ^ ~G) . What is J ?	B & (~G ^ ~H) & (~J ^ ~G) & ~I & (F ==> D) . What is J ?	B & (~G ^ ~H) & (~J ^ ~G) & ~I & (F ==> D)	Unknown HELP!
(F ^ G) & H & H & (J & ~A) & H & (J & ~A) & (J & ~A) . What is ~A ?	(F ^ G) & H & (J & ~A) . What is ~A ?	(F ^ G) & H & (J & ~A)	True
(~D & ~F) & (~F <=> ~A) & C & (~D & ~F) & (~F <=> ~A) & C & (E ==> C) & (E ==> C) & (E ==> C) . What is ~A ?	(~D & ~F) & (~F <=> ~A) & C & (E ==> C) . What is ~A ?	(~D & ~F) & (~F <=> ~A) & C & (E ==> C)	True
(F & I) & E & E & E & (F & I) . What is ~E ?	(F & I) & E . What is ~E ?	(F & I) & E	False
(H & J) & (J ^ ~D) & (~D ^ G) & (J ^ ~D) & (J ^ ~D) & C & (~D ^ G) & (~F ^ B) & (~F ^ B) & (H & J) & (~F ^ B) . What is D ?	(H & J) & (J ^ ~D) & (~D ^ G) & C & (~F ^ B) . What is D ?	(H & J) & (J ^ ~D) & (~D ^ G) & C & (~F ^ B)	True
(~H ^ G) & (~E <=> ~I) & (~B ==> ~H) & I & (~D <=> ~B) & (~D <=> ~B) & (~D <=> ~B) & (~B ==> ~H) & (~H ^ G) & (~E <=> ~I) . What is B ?	(~H ^ G) & (~E <=> ~I) & (~B ==> ~H) & I & (~D <=> ~B) . What is B ?	(~H ^ G) & (~E <=> ~I) & (~B ==> ~H) & I & (~D <=> ~B)	Unknown HELP!
E . What is E ?	E . What is E ?	E	True
~D & J & (~I & ~A) & (H & C) & (H & C) & (H & C) . What is A ?	~D & J & (~I & ~A) & (H & C) . What is A ?	~D & J & (~I & ~A) & (H & C)	False
~I & ~I . What is I ?	~I . What is I ?	~I	False
(C ^ E) & ~C & (F ==> B) & (C ^ E) & (C ^ E) & ~B & ~B & (B <=> ~D) & (B <=> ~D) . What is B ?	(C ^ E) & ~C & (F ==> B) & ~B & (B <=> ~D) . What is B ?	(C ^ E) & ~C & (F ==> B) & ~B & (B <=> ~D)	False
A . What is ~A ?	A . What is ~A ?	A	False
~G & ~G & ~G . What is J ?	~G . What is J ?	~G	Unknown HELP!
~A & ~A . What is ~A ?	~A . What is ~A ?	~A	True
(~B & ~G) & (~B & ~G) & I & (~B & ~G) . What is ~I ?	(~B & ~G) & I . What is ~I ?	(~B & ~G) & I	False
(~B & G) & (C | I) & (G ==> C) & (G ==> C) & (C | I) & (C | I) & I & (G ==> C) & I & I . What is G ?	(~B & G) & (C | I) & (G ==> C) & I . What is G ?	(~B & G) & (C | I) & (G ==> C) & I	True
~B . What is ~B ?	~B . What is ~B ?	~B	True
(~F ==> ~A) & E & F & (E ==> ~G) & F & (E ==> ~G) & (~F ==> ~A) & (~D & C) & (~D & C) & (C | ~F) & (~D & C) & (~F ==> ~A) . What is ~F ?	(~F ==> ~A) & E & F & (E ==> ~G) & (~D & C) & (C | ~F) . What is ~F ?	(~F ==> ~A) & E & F & (E ==> ~G) & (~D & C) & (C | ~F)	False
G & (~J <=> ~B) & G & G . What is ~G ?	G & (~J <=> ~B) . What is ~G ?	G & (~J <=> ~B)	False
(~C <=> ~H) & G & G & (~H ==> ~G) & F & (J & F) & (J & F) & F & F & G & (J & F) . What is C ?	(~C <=> ~H) & G & (~H ==> ~G) & F & (J & F) . What is C ?	(~C <=> ~H) & G & (~H ==> ~G) & F & (J & F)	True
(G ==> J) & (~H | G) & (E ==> ~H) & (E ==> ~H) & (E ==> ~H) & (G ==> J) . What is G ?	(G ==> J) & (~H | G) & (E ==> ~H) . What is G ?	(G ==> J) & (~H | G) & (E ==> ~H)	Unknown HELP!
(~F <=> I) & ~D & (~D ^ ~H) & (~H & E) & (~F <=> I) & (~D ^ ~H) & ~I & (~H & E) & (~F <=> I) & ~D & ~D & (~H & E) . What is ~E ?	(~F <=> I) & ~D & (~D ^ ~H) & (~H & E) & ~I . What is ~E ?	(~F <=> I) & ~D & (~D ^ ~H) & (~H & E) & ~I	Contradictory
C & (~I <=> ~A) & (~C & ~G) & (~A ^ ~D) & C & (~D & J) & (~A ^ ~D) & C & (~A ^ ~D) & (~D & J) & (~C & ~G) . What is J ?	C & (~I <=> ~A) & (~C & ~G) & (~A ^ ~D) & (~D & J) . What is J ?	C & (~I <=> ~A) & (~C & ~G) & (~A ^ ~D) & (~D & J)	Contradictory
D & D & D . What is ~D ?	D . What is ~D ?	D	False
~F . What is F ?	~F . What is F ?	~F	False
(~E & ~A) & (~E & ~A) & (~A & ~B) & (~E & ~A) & (~A & ~B) . What is E ?	(~E & ~A) & (~A & ~B) . What is E ?	(~E & ~A) & (~A & ~B)	False
~E & (~G | ~E) & (~G | ~E) & ~E & ~E & (~G | ~E) . What is E ?	~E & (~G | ~E) . What is E ?	~E & (~G | ~E)	False
E & E . What is ~E ?	E . What is ~E ?	E	False
(H | ~G) & (~J <=> H) & (~J <=> H) & G . What is ~H ?	(H | ~G) & (~J <=> H) & G . What is ~H ?	(H | ~G) & (~J <=> H) & G	False
H & (~H ^ G) & H . What is H ?	H & (~H ^ G) . What is H ?	H & (~H ^ G)	True
~D & (F ^ D) & ~H & (~J <=> F) & (F ^ D) & (F ^ D) & (G ^ H) & ~D & ~H & ~H & (~J <=> F) & ~D & (G ^ H) & (~J <=> F) . What is F ?	~D & (F ^ D) & ~H & (~J <=> F) & (G ^ H) . What is F ?	~D & (F ^ D) & ~H & (~J <=> F) & (G ^ H)	True
A & A & A & (B | A) . What is A ?	A & (B | A) . What is A ?	A & (B | A)	True
~I . What is I ?	~I . What is I ?	~I	False
~D & ~D & ~D . What is ~C ?	~D . What is ~C ?	~D	Unknown HELP!
(I <=> E) & J & ~B & (E <=> A) & (I <=> E) & (E <=> A) & (E <=> A) & (G <=> ~H) & J & (~B ^ I) & ~B & J . What is B ?	(I <=> E) & J & ~B & (E <=> A) & (G <=> ~H) & (~B ^ I) . What is B ?	(I <=> E) & J & ~B & (E <=> A) & (G <=> ~H) & (~B ^ I)	False
(D <=> E) & (D <=> E) & (C <=> D) & (C <=> D) & D & D & (E ==> B) & (E ==> B) . What is ~D ?	(D <=> E) & (C <=> D) & D & (E ==> B) . What is ~D ?	(D <=> E) & (C <=> D) & D & (E ==> B)	False
E & E & (E | ~I) & (E | ~I) & (~G <=> ~C) . What is G ?	E & (E | ~I) & (~G <=> ~C) . What is G ?	E & (E | ~I) & (~G <=> ~C)	Unknown HELP!
(~B ==> ~A) & (D ^ ~B) & (~A | I) & A & A & (~A | I) & (~A | I) . What is ~I ?	(~B ==> ~A) & (D ^ ~B) & (~A | I) & A . What is ~I ?	(~B ==> ~A) & (D ^ ~B) & (~A | I) & A	False
(D <=> ~F) & (~B & D) & H & (~B & D) & (~I ^ ~B) & (D <=> ~F) & (~B & D) & (~I ^ ~B) & (~I ^ ~B) . What is B ?	(D <=> ~F) & (~B & D) & H & (~I ^ ~B) . What is B ?	(D <=> ~F) & (~B & D) & H & (~I ^ ~B)	False
(A ==> ~H) & (~H & F) & (A ==> ~H) & (~H & F) & (~H & F) . What is ~H ?	(A ==> ~H) & (~H & F) . What is ~H ?	(A ==> ~H) & (~H & F)	True
(F <=> ~D) & ~D . What is ~F ?	(F <=> ~D) & ~D . What is ~F ?	(F <=> ~D) & ~D	False
(H ==> D) & (~E ==> H) & (D & F) & (~E ==> H) & (~E ==> H) & (D & F) . What is ~D ?	(H ==> D) & (~E ==> H) & (D & F) . What is ~D ?	(H ==> D) & (~E ==> H) & (D & F)	False
(~C & ~G) & (~J <=> ~E) & (~J <=> ~E) & (~J <=> ~E) & (~G & ~J) & (~G & ~J) & (~G & ~J) . What is J ?	(~C & ~G) & (~J <=> ~E) & (~G & ~J) . What is J ?	(~C & ~G) & (~J <=> ~E) & (~G & ~J)	False
(~J ==> ~D) & (~J ==> ~D) & D & (~J ==> ~D) & D & (F ==> ~H) & (F ==> ~H) & (F ==> ~H) & H & H & (E ==> F) & H & (E ==> F) & (E ==> F) . What is E ?	(~J ==> ~D) & D & (F ==> ~H) & H & (E ==> F) . What is E ?	(~J ==> ~D) & D & (F ==> ~H) & H & (E ==> F)	False
~H & ~H & ~H . What is H ?	~H . What is H ?	~H	False
(C ^ D) & (C ^ D) & (B ^ C) & (D | ~G) & ~I & (E ^ F) & H & ~I & (C ^ D) . What is G ?	(C ^ D) & (B ^ C) & (D | ~G) & ~I & (E ^ F) & H . What is G ?	(C ^ D) & (B ^ C) & (D | ~G) & ~I & (E ^ F) & H	Unknown HELP!
(~J <=> D) & (I | H) & (D | I) . What is I ?	(~J <=> D) & (I | H) & (D | I) . What is I ?	(~J <=> D) & (I | H) & (D | I)	Unknown HELP!
B & B & B . What is B ?	B . What is B ?	B	True
